x,y,jarvis_20m,elevation
-159.97189061854348,-0.37604230659438465,-9.983880043029785,0-249.99 m
-159.97171090577467,-0.3760423267360155,-12.854599952697754,0-249.99 m
-159.97153119299622,-0.37604234687392285,-22.09510040283203,0-249.99 m
-159.97135148020817,-0.376042367008107,-33.18239974975586,0-249.99 m
-159.97117176741048,-0.37604238713856786,-41.59299850463867,0-249.99 m
-159.9709920546032,-0.37604240726530536,-49.38249969482422,0-249.99 m
-159.97081234178629,-0.37604242738831956,-57.93280029296875,0-249.99 m
-159.97063262895972,-0.37604244750761046,-67.705902099609375,0-249.99 m
-159.97045291612358,-0.376042467623178,-76.0333023071289,0-249.99 m
-159.9702732032778,-0.37604248773502225,-82.6448974609375,0-249.99 m
-159.97009349042244,-0.3760425078431432,-89.2583999633789,0-249.99 m
-159.96991377755745,-0.3760425279475408,-95.3396987915039,0-249.99 m
-159.96973406468285,-0.3760425480482151,-101.0199966430664,0-249.99 m
-159.96955435179865,-0.3760425681451659,-106.51799774169922,0-249.99 m
-159.96937463890484,-0.3760425882383935,-113.12200164794922,0-249.99 m
-159.96919492600145,-0.37604260832789776,-121.17400360107422,0-249.99 m
-159.96901521308843,-0.3760426284136788,-129.42799377441406,0-249.99 m
-159.9688355001658,-0.3760426484957364,-136.36000061035156,0-249.99 m
-159.96865578723362,-0.3760426685740707,-143.58999633789063,0-249.99 m
-159.9684760742918,-0.3760426886486816,-151.81900024414063,0-249.99 m
-159.96829636134044,-0.3760427087195692,-161.4320068359375,0-249.99 m
-159.96811664837944,-0.37604272878673345,-173.4459991455078,0-249.99 m
-159.96793693540886,-0.37604274885017447,-186.16200256347656,0-249.99 m
-159.9677572224287,-0.3760427689098921,-199.21499633789063,0-249.99 m
-159.96757750943894,-0.37604278896588633,-212.62899780273438,0-249.99 m
-159.9673977964396,-0.3760428090181573,-224.8780059814453,0-249.99 m
-159.9672180834307,-0.3760428290667049,-235.8070068359375,0-249.99 m
-159.9670383704122,-0.3760428491115292,-245.85699462890625,0-249.99 m
-159.9668586573841,-0.3760428691526301,-257.5409851074219,250-500 m
-159.96667894434646,-0.3760428891900077,-269.00299072265625,250-500 m
-159.96649923129922,-0.3760429092236619,-279.8089904785156,250-500 m
-159.96631951824241,-0.3760429292535928,-290.8970031738281,250-500 m
-159.96613980517606,-0.37604294927980036,-305.1600036621094,250-500 m
-159.9659600921001,-0.37604296930228465,-318.85101318359375,250-500 m
-159.96578037901457,-0.3760429893210454,-331.2820129394531,250-500 m
-159.9656006659195,-0.3760430093360829,-340.89300537109375,250-500 m
-159.96542095281484,-0.37604302934739714,-351.6830139160156,250-500 m
-159.96524123970062,-0.37604304935498795,-363.5840148925781,250-500 m
-159.96506152657687,-0.37604306935885534,-376.0509948730469,250-500 m
-159.96488181344353,-0.3760430893589995,-390.7980041503906,250-500 m
-159.96470210030063,-0.37604310935542024,-405.1319885253906,250-500 m
-159.9645223871482,-0.3760431293481176,-418.0150146484375,250-500 m
-159.96434267398618,-0.3760431493370917,-433.5400085449219,250-500 m
-159.96416296081463,-0.37604316932234244,-451.4809875488281,250-500 m
-159.96398324763354,-0.37604318930386976,-472.5360107421875,250-500 m
-159.9638035344429,-0.37604320928167373,-488.1860046386719,250-500 m
-159.9636238212427,-0.37604322925575434,-497.4930114746094,250-500 m
-160.02167069955658,-0.3762175012428744,-490.75,250-500 m
-160.02149098951887,-0.37621752242601153,-462.3999938964844,250-500 m
-160.02131127947106,-0.3762175436054238,-428.4750061035156,250-500 m
-160.0211315694131,-0.3762175647811112,-402.2869873046875,250-500 m
-160.02095185934505,-0.37621758595307386,-390.9729919433594,250-500 m
-160.0207721492669,-0.3762176071213117,-379.6929931640625,250-500 m
-160.02059243917859,-0.3762176282858246,-368.281005859375,250-500 m
-160.0204127290802,-0.37621764944661273,-365.92498779296875,250-500 m
-160.0202330189717,-0.37621767060367606,-383.6730041503906,250-500 m
-160.0200533088531,-0.3762176917570146,-407.7200012207031,250-500 m
-160.01987359872442,-0.37621771290662814,-428.0669860839844,250-500 m
-160.01969388858558,-0.37621773405251696,-462.4179992675781,250-500 m
-160.01951417843668,-0.3762177551946809,-493.8179931640625,250-500 m
-160.0193344682777,-0.37621777633312015,-489.14599609375,250-500 m
-160.01915475810856,-0.37621779746783446,-463.54400634765625,250-500 m
-160.01897504792936,-0.3762178185988238,-414.0559997558594,250-500 m
-160.01879533774007,-0.3762178397260884,-368.6969909667969,250-500 m
-160.01861562754067,-0.3762178608496282,-314.614990234375,250-500 m
-160.0184359173312,-0.37621788196944317,-276.0799865722656,250-500 m
-160.01825620711165,-0.37621790308553327,-266.37799072265625,250-500 m
-160.01807649688197,-0.37621792419789857,-258.97601318359375,250-500 m
-160.01789678664224,-0.376217945306539,-253.3679962158203,250-500 m
-160.01771707639242,-0.3762179664114545,-246.41600036621094,0-249.99 m
-160.01753736613253,-0.37621798751264524,-238.15699768066406,0-249.99 m
-160.01735765586253,-0.376218008610111,-232.1320037841797,0-249.99 m
-160.01717794558246,-0.37621802970385215,-228.0679931640625,0-249.99 m
-160.01699823529236,-0.3762180507938683,-225.11300659179688,0-249.99 m
-160.01681852499215,-0.37621807188015965,-222.39999389648438,0-249.99 m
-160.01663881468187,-0.37621809296272607,-219.99000549316406,0-249.99 m
-160.01645910436153,-0.3762181140415677,-218.12100219726563,0-249.99 m
-160.0162793940311,-0.37621813511668445,-216.45700073242188,0-249.99 m
-160.0160996836906,-0.3762181561880763,-213.0279998779297,0-249.99 m
-160.01591997334006,-0.37621817725574347,-207.77000427246094,0-249.99 m
-160.01574026297942,-0.37621819831968567,-200.83999633789063,0-249.99 m
-160.01556055260875,-0.37621821937990296,-190.66400146484375,0-249.99 m
-160.015380842228,-0.37621824043639546,-170.7259979248047,0-249.99 m
-160.01520113183722,-0.3762182614891631,-139.68299865722656,0-249.99 m
-160.01502142143636,-0.37621828253820583,-114.59600067138672,0-249.99 m
-160.01484171102547,-0.3762183035835237,-97.87470245361328,0-249.99 m
-160.01466200060452,-0.37621832462511684,-79.23169708251953,0-249.99 m
-160.0144822901735,-0.376218345662985,-61.313499450683594,0-249.99 m
-160.01430257973246,-0.37621836669712827,-41.692298889160156,0-249.99 m
-160.01412286928135,-0.3762183877275466,-24.3927001953125,0-249.99 m
-160.0139431588202,-0.37621840875424034,-16.22170066833496,0-249.99 m
-159.98051684028331,-0.3762222549389635,-6.064010143280029,0-249.99 m
-159.9803371279749,-0.3762222752690891,-5.555679798126221,0-249.99 m
-159.98015741565683,-0.3762222955954894,-5.609039783477783,0-249.99 m
-159.979977703329,-0.3762223159181647,-5.915939807891846,0-249.99 m
-159.9797979909915,-0.376222336237115,-6.059730052947998,0-249.99 m
-159.9796182786443,-0.37622235655234015,-5.984940052032471,0-249.99 m
-159.97943856628734,-0.3762223768638403,-5.959169864654541,0-249.99 m
-159.97925885392073,-0.37622239717161526,-5.666639804840088,0-249.99 m
-159.9790791415444,-0.37622241747566537,-5.372769832611084,0-249.99 m
-159.97889942915836,-0.3762224377759903,-5.266300201416016,0-249.99 m
-159.97871971676264,-0.3762224580725902,-5.341370105743408,0-249.99 m
-159.9785400043572,-0.37622247836546496,-5.56181001663208,0-249.99 m
-159.9783602919421,-0.3762224986546147,-5.563340187072754,0-249.99 m
-159.9781805795173,-0.37622251894003933,-5.668600082397461,0-249.99 m
-159.9780008670828,-0.376222539221739,-5.912980079650879,0-249.99 m
-159.97782115463863,-0.37622255949971367,-6.337470054626465,0-249.99 m
-159.97764144218476,-0.3762225797739629,-6.744050025939941,0-249.99 m
-159.9774617297212,-0.3762226000444873,-6.828390121459961,0-249.99 m
-159.97728201724797,-0.37622262031128667,-6.60713005065918,0-249.99 m
-159.97710230476505,-0.3762226405743609,-6.453539848327637,0-249.99 m
-159.97692259227247,-0.37622266083371003,-6.507070064544678,0-249.99 m
-159.9767428797702,-0.3762226810893341,-6.776269912719727,0-249.99 m
-159.97656316725823,-0.3762227013412332,-6.925149917602539,0-249.99 m
-159.97638345473663,-0.37622272158940706,-7.3477702140808105,0-249.99 m
-159.97620374220534,-0.37622274183385596,-8.003499984741211,0-249.99 m
-159.9760240296644,-0.37622276207457966,-8.332539558410645,0-249.99 m
-159.97584431711374,-0.37622278231157835,-8.260990142822266,0-249.99 m
-159.97566460455346,-0.37622280254485196,-8.126029968261719,0-249.99 m
-159.97548489198348,-0.3762228227744004,-8.268269538879395,0-249.99 m
-159.97530517940385,-0.3762228430002238,-8.67626953125,0-249.99 m
-159.97512546681457,-0.3762228632223222,-8.872819900512695,0-249.99 m
-159.97494575421564,-0.37622288344069543,-8.938409805297852,0-249.99 m
-159.974766041607,-0.37622290365534367,-9.559880256652832,0-249.99 m
-159.97458632898875,-0.3762229238662667,-10.080499649047852,0-249.99 m
-159.97440661636085,-0.3762229440734647,-10.035799980163574,0-249.99 m
-159.9742269037233,-0.37622296427693747,-9.979290008544922,0-249.99 m
-159.97404719107607,-0.37622298447668534,-10.226799964904785,0-249.99 m
-159.9738674784192,-0.3762230046727081,-10.62600040435791,0-249.99 m
-159.9736877657527,-0.3762230248650056,-10.462499618530273,0-249.99 m
-159.97350805307653,-0.37622304505357823,-9.667900085449219,0-249.99 m
-159.97332834039074,-0.3762230652384256,-8.440460205078125,0-249.99 m
-159.97314862769528,-0.3762230854195479,-7.382919788360596,0-249.99 m
-159.9729689149902,-0.3762231055969451,-6.797100067138672,0-249.99 m
-159.97278920227546,-0.3762231257706173,-6.599999904632568,0-249.99 m
-159.97260948955113,-0.37622314594056433,-6.798460006713867,0-249.99 m
-159.97242977681714,-0.3762231661067862,-7.149640083312988,0-249.99 m
-159.9722500640735,-0.37622318626928297,-7.442850112915039,0-249.99 m
-159.97207035132027,-0.37622320642805474,-8.36808967590332,0-249.99 m
-159.9718906385574,-0.37622322658310137,-9.477080345153809,0-249.99 m
-159.97171092578486,-0.3762232467344228,-10.722800254821777,0-249.99 m
-159.97153121300275,-0.37622326688201924,-17.72559928894043,0-249.99 m
-159.97135150021097,-0.37622328702589053,-28.85449981689453,0-249.99 m
-159.9711717874096,-0.3762233071660366,-38.29930114746094,0-249.99 m
-159.9709920745986,-0.37622332730245783,-45.4275016784668,0-249.99 m
-159.97081236177797,-0.37622334743515373,-52.782501220703125,0-249.99 m
-159.97063264894774,-0.37622336756412456,-63.34669876098633,0-249.99 m
-159.97045293610788,-0.37622338768937036,-72.90959930419922,0-249.99 m
-159.9702732232584,-0.376223407810891,-80.07170104980469,0-249.99 m
-159.97009351039932,-0.37622342792868646,-86.67420196533203,0-249.99 m
-159.96991379753064,-0.3762234480427568,-92.6884994506836,0-249.99 m
-159.96973408465234,-0.37622346815310215,-98.49500274658203,0-249.99 m
-159.96955437176445,-0.3762234882597223,-104.15599822998047,0-249.99 m
-159.96937465886694,-0.3762235083626173,-110.8030014038086,0-249.99 m
-159.96919494595983,-0.37622352846178725,-118.52200317382813,0-249.99 m
-159.96901523304314,-0.37622354855723206,-126.302001953125,0-249.99 m
-159.9688355201168,-0.3762235686489518,-133.73699951171875,0-249.99 m
-159.9686558071809,-0.37622358873694633,-141.06199645996094,0-249.99 m
-159.9684760942354,-0.37622360882121575,-149.2519989013672,0-249.99 m
-159.9682963812803,-0.37622362890176003,-158.71800231933594,0-249.99 m
-159.96811666831564,-0.37622364897857924,-170.22500610351563,0-249.99 m
-159.96793695534134,-0.3762236690516733,-183.24000549316406,0-249.99 m
-159.96775724235752,-0.3762236891210423,-195.64100646972656,0-249.99 m
-159.96757752936406,-0.3762237091866861,-207.7239990234375,0-249.99 m
-159.96739781636103,-0.37622372924860475,-219.55599975585938,0-249.99 m
-159.9672181033484,-0.3762237493067983,-230.74899291992188,0-249.99 m
-159.96703839032622,-0.3762237693612667,-240.60400390625,0-249.99 m
-159.96685867729443,-0.37622378941201,-251.6510009765625,250-500 m
-159.96667896425308,-0.37622380945902817,-263.6759948730469,250-500 m
-159.96649925120215,-0.37622382950232114,-274.2049865722656,250-500 m
-159.96631953814162,-0.3762238495418891,-286.2460021972656,250-500 m
-159.96613982507156,-0.37622386957773185,-298.9049987792969,250-500 m
-159.9659601119919,-0.37622388960984954,-311.4840087890625,250-500 m
-159.9657803989027,-0.3762239096382419,-324.4280090332031,250-500 m
-159.9656006858039,-0.37622392966290924,-334.1910095214844,250-500 m
-159.96542097269557,-0.3762239496838514,-342.8030090332031,250-500 m
-159.96524125957765,-0.37622396970106853,-356.25799560546875,250-500 m
-159.96506154645016,-0.3762239897145604,-372.0090026855469,250-500 m
-159.96488183331314,-0.3762240097243271,-387.7430114746094,250-500 m
-159.96470212016655,-0.3762240297303687,-401.6090087890625,250-500 m
-159.9645224070104,-0.37622404973268525,-414.0639953613281,250-500 m
-159.9643426938447,-0.3762240697312766,-426.9419860839844,250-500 m
-159.96416298066944,-0.37622408972614274,-442.5880126953125,250-500 m
-159.96398326748465,-0.3762241097172838,-463.52398681640625,250-500 m
-159.9638035542903,-0.3762241297046997,-481.6730041503906,250-500 m
-159.9636238410864,-0.3762241496883904,-492.989013671875,250-500 m
-160.02167072060527,-0.3763984184782102,-485.79901123046875,250-500 m
-160.02149101056386,-0.37639843967153425,-450.02801513671875,250-500 m
-160.02131130051234,-0.37639846086113155,-415.05999755859375,250-500 m
-160.0211315904507,-0.3763984820470024,-394.14300537109375,250-500 m
-160.02095188037896,-0.37639850322914664,-383.1929931640625,250-500 m
-160.02077217029708,-0.37639852440756416,-371.2300109863281,250-500 m
-160.02059246020508,-0.37639854558225516,-359.5849914550781,250-500 m
-160.020412750103,-0.37639856675321937,-352.1340026855469,250-500 m
-160.02023303999079,-0.37639858792045705,-351.0190124511719,250-500 m
-160.02005332986852,-0.37639860908396816,-363.67401123046875,250-500 m
-160.0198736197361,-0.3763986302437526,-384.4079895019531,250-500 m
-160.01969390959357,-0.3763986513998104,-393.3630065917969,250-500 m
-160.01951419944098,-0.37639867255214166,-408.74700927734375,250-500 m
-160.01933448927824,-0.3763986937007462,-402.52801513671875,250-500 m
-160.01915477910546,-0.3763987148456242,-371.1860046386719,250-500 m
-160.01897506892254,-0.3763987359867754,-321.2409973144531,250-500 m
-160.01879535872956,-0.3763987571242002,-286.6180114746094,250-500 m
-160.01861564852646,-0.37639877825789825,-274.61199951171875,250-500 m
-160.0184359383133,-0.3763987993878696,-265.5379943847656,250-500 m
-160.01825622809002,-0.3763988205141144,-258.5050048828125,250-500 m
-160.01807651785666,-0.3763988416366325,-250.322998046875,250-500 m
-160.0178968076132,-0.3763988627554241,-242.73300170898438,0-249.99 m
-160.0177170973597,-0.3763988838704889,-235.06300354003906,0-249.99 m
-160.0175373870961,-0.37639890498182715,-225.4080047607422,0-249.99 m
-160.01735767682243,-0.3763989260894388,-219.27099609375,0-249.99 m
-160.01717796653867,-0.3763989471933238,-216.36599731445313,0-249.99 m
-160.01699825624482,-0.376398968293482,-212.0019989013672,0-249.99 m
-160.01681854594094,-0.3763989893899137,-207.447998046875,0-249.99 m
-160.01663883562694,-0.3763990104826187,-204.3560028076172,0-249.99 m
-160.01645912530287,-0.3763990315715972,-201.42999267578125,0-249.99 m
-160.01627941496878,-0.3763990526568489,-199.0760040283203,0-249.99 m
-160.01609970462457,-0.376399073738374,-195.51600646972656,0-249.99 m
-160.01591999427032,-0.3763990948161724,-191.64599609375,0-249.99 m
-160.015740283906,-0.3763991158902442,-185.7010040283203,0-249.99 m
-160.01556057353164,-0.3763991369605894,-169.35299682617188,0-249.99 m
-160.0153808631472,-0.3763991580272081,-142.96800231933594,0-249.99 m
-160.0152011527527,-0.3763991790900998,-117.69300079345703,0-249.99 m
-160.01502144234814,-0.3763992001492649,-98.80879974365234,0-249.99 m
-160.01484173193356,-0.3763992212047036,-80.283599853515625,0-249.99 m
-160.01466202150888,-0.37639924225641547,-63.193199157714844,0-249.99 m
-160.01448231107415,-0.3763992633044007,-46.388301849365234,0-249.99 m
-160.0143026006294,-0.3763992843486592,-27.535999298095703,0-249.99 m
-160.0141228901746,-0.3763993053891912,-16.26759910583496,0-249.99 m
-159.9805168604845,-0.3764031744603422,-6.240610122680664,0-249.99 m
-159.9803371481724,-0.3764031948002443,-5.943510055541992,0-249.99 m
-159.9801574358506,-0.3764032151364195,-5.901480197906494,0-249.99 m
-159.9799777235191,-0.376403235468868,-5.983399868011475,0-249.99 m
-159.97979801117788,-0.37640325579758965,-5.95950984954834,0-249.99 m
-159.97961829882695,-0.37640327612258434,-5.75540018081665,0-249.99 m
-159.9794385864663,-0.37640329644385223,-6.045740127563477,0-249.99 m
-159.979258874096,-0.37640331676139327,-6.1006598472595215,0-249.99 m
-159.97907916171596,-0.37640333707520757,-5.59266996383667,0-249.99 m
-159.97889944932624,-0.37640335738529485,-5.322189807891846,0-249.99 m
-159.97871973692682,-0.37640337769165527,-5.327509880065918,0-249.99 m
-159.97854002451768,-0.37640339799428885,-5.403830051422119,0-249.99 m
-159.97836031209889,-0.3764034182931956,-5.478409767150879,0-249.99 m
-159.97818059967037,-0.3764034385883756,-5.786290168762207,0-249.99 m
-159.97800088723216,-0.37640345887982857,-6.088709831237793,0-249.99 m
-159.97782117478428,-0.3764034791675547,-6.32004976272583,0-249.99 m
-159.97764146232672,-0.37640349945155405,-6.729800224304199,0-249.99 m
-159.97746174985946,-0.3764035197318264,-7.12037992477417,0-249.99 m
-159.97728203738254,-0.37640354000837206,-7.058030128479004,0-249.99 m
-159.97710232489592,-0.37640356028119076,-6.646200180053711,0-249.99 m
-159.97692261239962,-0.37640358055028256,-6.447939872741699,0-249.99 m
-159.97674289989365,-0.3764036008156476,-6.760270118713379,0-249.99 m
-159.976563187378,-0.3764036210772856,-7.027510166168213,0-249.99 m
-159.97638347485267,-0.3764036413351968,-7.074850082397461,0-249.99 m
-159.97620376231768,-0.3764036615893812,-7.374790191650391,0-249.99 m
-159.976024049773,-0.37640368183983874,-7.961470127105713,0-249.99 m
-159.9758443372187,-0.37640370208656926,-8.363889694213867,0-249.99 m
-159.97566462465468,-0.37640372232957303,-8.42455005645752,0-249.99 m
-159.97548491208101,-0.3764037425688499,-8.287890434265137,0-249.99 m
-159.9753051994977,-0.37640376280439986,-8.368000030517578,0-249.99 m
-159.97512548690472,-0.37640378303622296,-8.809089660644531,0-249.99 m
-159.97494577430206,-0.3764038032643191,-8.961870193481445,0-249.99 m
-159.97476606168973,-0.3764038234886885,-9.235719680786133,0-249.99 m
-159.9745863490678,-0.376403843709331,-9.925029754638672,0-249.99 m
-159.97440663643619,-0.3764038639262466,-10.053600311279297,0-249.99 m
-159.97422692379493,-0.3764038841394353,-10.012999534606934,0-249.99 m
-159.97404721114398,-0.3764039043488971,-10.182499885559082,0-249.99 m
-159.97386749848343,-0.376403924554632,-10.472399711608887,0-249.99 m
-159.97368778581324,-0.3764039447566401,-10.59589958190918,0-249.99 m
-159.97350807313336,-0.37640396495492123,-10.074999809265137,0-249.99 m
-159.97332836044387,-0.37640398514947554,-8.968839645385742,0-249.99 m
-159.97314864774472,-0.37640400534030294,-7.809929847717285,0-249.99 m
-159.97296893503594,-0.3764040255274033,-7.014579772949219,0-249.99 m
-159.97278922231752,-0.37640404571077696,-6.7535400390625,0-249.99 m
-159.97260950958946,-0.37640406589042363,-6.892549991607666,0-249.99 m
-159.97242979685174,-0.3764040860663435,-7.139009952545166,0-249.99 m
-159.97225008410445,-0.3764041062385364,-7.504380226135254,0-249.99 m
-159.97207037134748,-0.3764041264070025,-8.29181957244873,0-249.99 m
-159.97189065858092,-0.3764041465717416,-9.11143970489502,0-249.99 m
-159.9717109458047,-0.3764041667327538,-10.70259952545166,0-249.99 m
-159.97153123301885,-0.3764041868900391,-15.657299995422363,0-249.99 m
-159.97135152022338,-0.37640420704359756,-25.51799964904785,0-249.99 m
-159.9711718074183,-0.3764042271934291,-35.86069869995117,0-249.99 m
-159.9709920946036,-0.37640424733953376,-43.39899826049805,0-249.99 m
-159.9708123817793,-0.3764042674819115,-49.936500549316406,0-249.99 m
-159.97063266894534,-0.3764042876205623,-59.33689880371094,0-249.99 m
-159.97045295610178,-0.3764043077554863,-69.27359771728516,0-249.99 m
-159.97027324324864,-0.3764043278866832,-77.04419708251953,0-249.99 m
-159.97009353038584,-0.37640434801415334,-83.78900146484375,0-249.99 m
-159.96991381751346,-0.37640436813789663,-90.0145034790039,0-249.99 m
-159.96973410463147,-0.3764043882579129,-95.92569732666016,0-249.99 m
-159.96955439173985,-0.3764044083742023,-101.45999908447266,0-249.99 m
-159.96937467883865,-0.37640442848676475,-107.68599700927734,0-249.99 m
-159.96919496592784,-0.3764044485956004,-114.59500122070313,0-249.99 m
-159.96901525300743,-0.37640446870070904,-122.40899658203125,0-249.99 m
-159.9688355400774,-0.37640448880209076,-131.20700073242188,0-249.99 m
-159.9686558271378,-0.3764045088997455,-139.39500427246094,0-249.99 m
-159.9684761141886,-0.3764045289936735,-147.36300659179688,0-249.99 m
-159.96829640122982,-0.3764045490838745,-156.16700744628906,0-249.99 m
-159.96811668826143,-0.37640456917034865,-166.7760009765625,0-249.99 m
-159.96793697528346,-0.37640458925309583,-179.3679962158203,0-249.99 m
-159.9677572622959,-0.37640460933211606,-190.7220001220703,0-249.99 m
-159.96757754929874,-0.3764046294074094,-200.77699279785156,0-249.99 m
-159.967397836292,-0.3764046494789758,-211.95700073242188,0-249.99 m
-159.9672181232757,-0.3764046695468153,-223.90699768066406,0-249.99 m
-159.96703841024978,-0.3764046896109279,-235.1719970703125,0-249.99 m
-159.96685869721432,-0.3764047096713135,-245.58900451660156,0-249.99 m
-159.96667898416925,-0.3764047297279723,-257.4259948730469,250-500 m
-159.96649927111463,-0.376404749780904,-268.83099365234375,250-500 m
-159.96631955805043,-0.3764047698301089,-280.239990234375,250-500 m
-159.96613984497662,-0.37640478987558684,-291.4809875488281,250-500 m
-159.9659601318933,-0.3764048099173379,-301.8169860839844,250-500 m
-159.9657804188004,-0.376404829955362,-317.0010070800781,250-500 m
-159.96560070569788,-0.3764048499896591,-330.5740051269531,250-500 m
-159.96542099258585,-0.37640487002022943,-340.8169860839844,250-500 m
-159.96524127946424,-0.3764048900470726,-352.3269958496094,250-500 m
-159.96506156633308,-0.37640491007018895,-365.9739990234375,250-500 m
-159.96488185319234,-0.3764049300895785,-380.5429992675781,250-500 m
-159.96470214004202,-0.37640495010524094,-392.7550048828125,250-500 m
-159.96452242688218,-0.3764049701171765,-407.2669982910156,250-500 m
-159.96434271371277,-0.3764049901253851,-423.3949890136719,250-500 m
-159.96416300053383,-0.37640501012986666,-440.7590026855469,250-500 m
-159.96398328734531,-0.3764050301306215,-459.4989929199219,250-500 m
-159.96380357414728,-0.37640505012764924,-475.27899169921875,250-500 m
-159.96362386093966,-0.37640507012095015,-489.7279968261719,250-500 m
-160.02167074166408,-0.3765793357134694,-495.7099914550781,250-500 m
-160.02149103161898,-0.3765793569169803,-462.4119873046875,250-500 m
-160.02131132156376,-0.3765793781167629,-434.1159973144531,250-500 m
-160.02113161149842,-0.37657939931281703,-405.35400390625,250-500 m
-160.02095190142296,-0.3765794205051428,-381.7550048828125,250-500 m
-160.0207721913374,-0.3765794416937401,-365.9960021972656,250-500 m
-160.02059248124172,-0.37657946287860905,-354.10198974609375,250-500 m
-160.0204127711359,-0.37657948405974945,-343.5679931640625,250-500 m
-160.02023306102,-0.3765795052371616,-334.2120056152344,250-500 m
-160.020053350894,-0.37657952641084524,-331.0320129394531,250-500 m
-160.01987364075788,-0.3765795475808004,-345.8039855957031,250-500 m
-160.01969393061168,-0.3765795687470274,-335.864013671875,250-500 m
-160.01951422045533,-0.3765795899095257,-317.7279968261719,250-500 m
-160.01933451028893,-0.3765796110682958,-308.70001220703125,250-500 m
-160.01915480011243,-0.37657963222333735,-294.4179992675781,250-500 m
-160.01897508992582,-0.3765796533746505,-283.6409912109375,250-500 m
-160.01879537972914,-0.37657967452223523,-273.87701416015625,250-500 m
-160.01861566952232,-0.3765796956660915,-265.1700134277344,250-500 m
-160.01843595930546,-0.37657971680621943,-258.2340087890625,250-500 m
-160.0182562490785,-0.3765797379426189,-251.6750030517578,250-500 m
-160.01807653884143,-0.3765797590752899,-242.2729949951172,0-249.99 m
-160.01789682859427,-0.37657978020423255,-232.281005859375,0-249.99 m
-160.01771711833706,-0.3765798013294468,-224.03399658203125,0-249.99 m
-160.01753740806976,-0.37657982245093247,-215.86399841308594,0-249.99 m
-160.01735769779236,-0.37657984356868973,-209.01499938964844,0-249.99 m
-160.0171779875049,-0.3765798646827188,-203.51199340820313,0-249.99 m
-160.0169982772074,-0.37657988579301926,-196.6699981689453,0-249.99 m
-160.01681856689976,-0.3765799068995912,-190.83599853515625,0-249.99 m
-160.0166388565821,-0.37657992800243484,-187.51600646972656,0-249.99 m
-160.01645914625433,-0.37657994910155,-184.20199584960938,0-249.99 m
-160.01627943591652,-0.37657997019693673,-179.5679931640625,0-249.99 m
-160.0160997255686,-0.37657999128859504,-173.33200073242188,0-249.99 m
-160.01592001521067,-0.3765800123765249,-167.00999450683594,0-249.99 m
-160.01574030484264,-0.3765800334607263,-157.156005859375,0-249.99 m
-160.01556059446455,-0.37658005454119925,-135.98800659179688,0-249.99 m
-160.01538088407642,-0.37658007561794377,-117.20600128173828,0-249.99 m
-160.0152011736782,-0.3765800966909598,-101.43199920654297,0-249.99 m
-160.01502146326996,-0.3765801177602476,-80.55290222167969,0-249.99 m
-160.01484175285165,-0.3765801388258068,-61.734798431396484,0-249.99 m
-160.01466204242328,-0.3765801598876375,-47.057701110839844,0-249.99 m
-160.01448233198488,-0.37658018094573986,-30.52989959716797,0-249.99 m
-160.01430262153642,-0.37658020200011366,-17.63360023498535,0-249.99 m
-159.9805168806954,-0.3765840939816441,-6.324930191040039,0-249.99 m
-159.98033716837958,-0.376584114331323,-5.981100082397461,0-249.99 m
-159.9801574560541,-0.3765841346772732,-5.963280200958252,0-249.99 m
-159.97997774371888,-0.3765841550194948,-5.93671989440918,0-249.99 m
-159.97979803137395,-0.37658417535798777,-5.563399791717529,0-249.99 m
-159.97961831901932,-0.3765841956927521,-5.749899864196777,0-249.99 m
-159.97943860665498,-0.3765842160237877,-6.019790172576904,0-249.99 m
-159.97925889428095,-0.3765842363510947,-5.964550018310547,0-249.99 m
-159.97907918189722,-0.3765842566746731,-5.463190078735352,0-249.99 m
-159.97889946950377,-0.3765842769945228,-5.268320083618164,0-249.99 m
-159.97871975710066,-0.3765842973106439,-5.460330009460449,0-249.99 m
-159.97854004468783,-0.3765843176230363,-5.359789848327637,0-249.99 m
-159.9783603322653,-0.3765843379317,-5.389309883117676,0-249.99 m
-159.97818061983313,-0.37658435823663516,-5.778619766235352,0-249.99 m
-159.97800090739122,-0.37658437853784155,-6.0807600021362305,0-249.99 m
-159.97782119493965,-0.37658439883531936,-6.347879886627197,0-249.99 m
-159.97764148247836,-0.37658441912906854,-6.757309913635254,0-249.99 m
-159.9774617700074,-0.3765844394190891,-7.089590072631836,0-249.99 m
-159.97728205752676,-0.3765844597053808,-7.140270233154297,0-249.99 m
